id,vectors,meta.case_id,meta.advocates,meta.win_side,meta.votes_side,year
22724,[],2005_05-204,"{'r_ted_cruz': {'side': 0, 'role': 'argued the cause for Appellees'}, 'nina_perales': {'side': 1, 'role': 'argued the cause for Appellants in No. 05-439'}, 'paul_m_smith': {'side': 1, 'role': 'argued the cause for Appellants in No. 05-276'}, 'gregory_g_garre': {'side': 0, 'role': 'argued the cause for Appellees'}}",1,"{'j__john_paul_stevens': 1, 'j__antonin_scalia': 0, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 1, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__john_g_roberts_jr': 0, 'j__samuel_a_alito_jr': 0}",2005
21337,[],2005_04-712,"{'gregory_p_joseph': {'side': 0, 'role': 'argued the cause for Respondents'}, 'david_c_frederick': {'side': 1, 'role': 'argued the cause for Petitioners'}}",1,"{'j__john_paul_stevens': 1, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__john_g_roberts_jr': 1}",2005
21579,[],2005_04-881,"{'lisa_s_blatt': {'side': 0, 'role': 'argued the cause for Respondents'}, 'brian_wolfman': {'side': 1, 'role': 'argued the cause for Petitioner'}}",0,"{'j__john_paul_stevens': 0, 'j__sandra_day_oconnor': 0, 'j__antonin_scalia': 0, 'j__anthony_m_kennedy': 0, 'j__david_h_souter': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0, 'j__john_g_roberts_jr': 0}",2005
21970,[],2005_04-1544,"{'g_eric_brunstad_jr': {'side': 0, 'role': 'argued the cause for Respondent'}, 'deanne_e_maynard': {'side': 1, 'role': 'argued the cause for Petitioner'}, 'kent_l_richland': {'side': 1, 'role': 'argued the cause for Petitioner'}}",1,"{'j__john_paul_stevens': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__john_g_roberts_jr': 1, 'j__samuel_a_alito_jr': 1}",2005
21289,[],2005_04-1140,"{'jan_t_chilton': {'side': 0, 'role': 'argued the cause for Respondents'}, 'samuel_h_heldman': {'side': 1, 'role': 'argued the cause for Petitioners'}}",0,"{'j__john_paul_stevens': 0, 'j__sandra_day_oconnor': 0, 'j__antonin_scalia': 0, 'j__anthony_m_kennedy': 0, 'j__david_h_souter': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0, 'j__john_g_roberts_jr': 0}",2005
22204,[],2005_04-373,"{'kenneth_w_ravenell': {'side': 0, 'role': 'argued the cause for Respondent'}, 'james_a_feldman': {'side': 1, 'role': 'argued the cause for Petitioner'}, 'kathryn_grill_graeff': {'side': 1, 'role': 'argued the cause for Petitioner'}}",0,"{'j__john_paul_stevens': 0, 'j__sandra_day_oconnor': 0, 'j__antonin_scalia': 0, 'j__anthony_m_kennedy': 0, 'j__david_h_souter': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0, 'j__john_g_roberts_jr': 0}",2005
22547,[],2005_04-1371,"{'jay_b_kasner': {'side': 1, 'role': 'argued the cause for Petitioner'}, 'thomas_g_hungar': {'side': 1, 'role': 'argued the cause for Petitioner'}, 'david_c_frederick': {'side': 0, 'role': 'argued the cause for Respondent'}}",1,"{'j__john_paul_stevens': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__john_g_roberts_jr': 1}",2005
22105,[],2005_05-465,"{'carter_g_phillips': {'side': 1, 'role': 'argued the cause for Petitioner'}, 'malcolm_l_stewart': {'side': 0, 'role': 'argued the cause for Respondents'}, 'howard_w_foster': {'side': 0, 'role': 'argued the cause for Respondents'}}",1,"{'j__john_paul_stevens': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__john_g_roberts_jr': 1, 'j__samuel_a_alito_jr': 1}",2005
22994,[],2005_04-1618,"{'miguel_a_estrada': {'side': 1, 'role': 'argued the cause for Petitioner'}, 'r_jonathan_hart': {'side': 0, 'role': 'argued the cause for Respondent'}, 'dan_himmelfarb': {'side': 1, 'role': 'argued the cause for Petitioner'}}",1,"{'j__john_g_roberts_jr': 1, 'j__john_paul_stevens': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1}",2005
22601,[],2005_04-928,"{'kannon_k_shanmugam': {'side': 1, 'role': 'argued the cause for Petitioner'}, 'mary_h_williams': {'side': 1, 'role': 'argued the cause for Petitioner'}, 'richard_l_wolf': {'side': 0, 'role': 'argued the cause for Respondent'}}",1,"{'j__john_paul_stevens': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__john_g_roberts_jr': 1}",2005
22300,[],2005_04-1528,"{'james_bopp_jr': {'side': 1, 'role': 'argued the cause for Petitioners'}, 'william_h_sorrell': {'side': 0, 'role': 'argued the cause for Respondents, Sorrell, et al'}, 'brenda_wright': {'side': 0, 'role': 'argued the cause for Respondent, Vermont Public Interest Research Group'}}",1,"{'j__john_g_roberts_jr': 1, 'j__john_paul_stevens': 0, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 0, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1}",2005
21920,[],2005_04-1034,"{'paul_d_clement': {'side': 0, 'role': 'argued the cause for Respondents'}, 'timothy_a_stoepker': {'side': 1, 'role': 'argued the cause for Petitioners in No. 04-1384'}, 'm_reed_hopper': {'side': 1, 'role': 'argued the cause for Petitioners in No. 04-1034'}}",1,"{'j__john_g_roberts_jr': 1, 'j__john_paul_stevens': 0, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 0, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0, 'j__samuel_a_alito_jr': 1}",2005
23027,[],2005_04-52,"{'mark_r_drozdowski': {'side': 0, 'role': 'argued the cause for Respondent'}, 'william_w_lockyer': {'side': 1, 'role': 'argued the cause for Petitioners'}}",1,"{'j__john_paul_stevens': 1, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__john_g_roberts_jr': 1}",2005
21684,[],2005_04-1152,"{'paul_d_clement': {'side': 1, 'role': 'argued the cause for Petitioners'}, 'e_joshua_rosenkranz': {'side': 0, 'role': 'argued the cause for Respondents'}}",1,"{'j__john_paul_stevens': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__john_g_roberts_jr': 1}",2005
22904,[],2005_04-1527,"{'william_j_kayatta_jr': {'side': 1, 'role': 'argued the cause for Petitioner'}, 'jeffrey_p_minear': {'side': 0, 'role': 'argued the cause for Respondent'}, 'g_steven_rowe': {'side': 0, 'role': 'argued the cause for Respondent'}}",0,"{'j__john_paul_stevens': 0, 'j__antonin_scalia': 0, 'j__anthony_m_kennedy': 0, 'j__david_h_souter': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0, 'j__john_g_roberts_jr': 0, 'j__samuel_a_alito_jr': 0}",2005
22792,[],2005_04-9728,"{'jonathan_l_marcus': {'side': 0, 'role': 'argued the cause for Respondent'}, 'ronald_e_niver': {'side': 0, 'role': 'argued the cause for Respondent'}, 'robert_a_long_jr': {'side': 1, 'role': 'argued the cause for Petitioner'}}",0,"{'j__john_paul_stevens': 1, 'j__antonin_scalia': 0, 'j__anthony_m_kennedy': 0, 'j__david_h_souter': 1, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 1, 'j__john_g_roberts_jr': 0, 'j__samuel_a_alito_jr': 0}",2005
21430,[],2005_04-10566,"{'william_e_thro': {'side': 0, 'role': 'argued the cause for Respondent in No. 05-51'}, 'mark_thomas_stancil': {'side': 1, 'role': 'argued the cause for Petitioner in No. 04-01566, on behalf of peptitioner in No. 05-51'}, 'peter_gartlan': {'side': 1, 'role': 'argued the cause for Petitioner in No. 04-01566'}, 'gregory_g_garre': {'side': 0, 'role': 'argued the cause for Respondent in No. 05-51'}, 'mary_h_williams': {'side': 0, 'role': 'argued the cause for Respondent in No. 04-10566'}}",0,"{'j__john_paul_stevens': 1, 'j__antonin_scalia': 0, 'j__anthony_m_kennedy': 0, 'j__david_h_souter': 1, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 1, 'j__john_g_roberts_jr': 0, 'j__samuel_a_alito_jr': 0}",2005
21716,[],2005_04-698,"{'david_b_salmons': {'side': 0, 'role': 'argued the cause for Respondents'}, 'william_h_hurd': {'side': 1, 'role': 'argued the cause for Petitioners'}, 'gregory_g_garre': {'side': 0, 'role': 'argued the cause for Respondents'}}",0,"{'j__john_paul_stevens': 0, 'j__sandra_day_oconnor': 0, 'j__antonin_scalia': 0, 'j__anthony_m_kennedy': 0, 'j__david_h_souter': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1}",2005
22815,[],2005_04-1244,"{'erwin_chemerinsky': {'side': 0, 'role': 'argued the cause for Respondents'}, 'lisa_s_blatt': {'side': 1, 'role': 'argued the cause for Petitioners'}, 'alan_edward_untereiner': {'side': 1, 'role': 'argued the cause for Petitioners'}}",1,"{'j__john_paul_stevens': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__john_g_roberts_jr': 1}",2005
21673,[],2005_05-260,"{'gregory_s_coleman': {'side': 0, 'role': 'argued the cause for Respondent'}, 'peter_k_stris': {'side': 1, 'role': 'argued the cause for Petitioners'}, 'james_a_feldman': {'side': 0, 'role': 'argued the cause for Respondent'}}",0,"{'j__john_paul_stevens': 0, 'j__antonin_scalia': 0, 'j__anthony_m_kennedy': 0, 'j__david_h_souter': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0, 'j__john_g_roberts_jr': 0, 'j__samuel_a_alito_jr': 0}",2005
22340,[],2005_04-805,"{'jeffrey_p_minear': {'side': 1, 'role': 'argued the cause for Petitioners'}, 'glen_d_nager': {'side': 1, 'role': 'argued the cause for Petitioners'}, 'joseph_michaelangelo_alioto': {'side': 0, 'role': 'argued the cause for Respondents'}}",1,"{'j__john_paul_stevens': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__john_g_roberts_jr': 1}",2005
21445,[],2005_04-1203,"{'paul_d_clement': {'side': 1, 'role': 'argued the cause for Petitioner in No. 04-1203'}, 'gregory_a_castanias': {'side': 0, 'role': 'argued the cause for Respondents'}, 'gregory_andrew_castanias': {'side': 0, 'role': 'argued the cause for Respondents'}, 'samuel_r_bagenstos': {'side': 1, 'role': 'argued the cause for Petitioner in No. 04-1236'}, 'gene_c_schaerr': {'side': 0, 'role': 'argued the cause for Respondents'}}",1,"{'j__john_paul_stevens': 1, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__john_g_roberts_jr': 1}",2005
22629,[],2005_05-352,"{'jeffrey_l_fisher': {'side': 0, 'role': 'argued the cause for Respondent'}, 'michael_r_dreeben': {'side': 1, 'role': 'argued the cause for Petitioner'}}",0,"{'j__john_paul_stevens': 0, 'j__antonin_scalia': 0, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 0, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0, 'j__john_g_roberts_jr': 1, 'j__samuel_a_alito_jr': 1}",2005
22798,[],2005_04-1414,"{'michael_r_dreeben': {'side': 1, 'role': 'argued the cause for Petitioner'}, 'mark_j_reichel': {'side': 0, 'role': 'argued the cause for Respondent'}}",1,"{'j__john_paul_stevens': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__john_g_roberts_jr': 1}",2005
22874,[],2005_04-759,"{'thomas_g_cotter': {'side': 0, 'role': 'argued the cause for Respondents'}, 'deanne_e_maynard': {'side': 1, 'role': 'argued the cause for Petitioner'}}",1,"{'j__john_paul_stevens': 1, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__john_g_roberts_jr': 1}",2005
22820,[],2005_04-597,"{'burck_bailey': {'side': 1, 'role': 'argued the cause for Petitioner'}, 'malcolm_l_stewart': {'side': 1, 'role': 'argued the cause for Petitioner'}, 'robert_a_schroeder': {'side': 0, 'role': 'argued the cause for Respondent'}}",1,"{'j__john_paul_stevens': 0, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 0, 'j__david_h_souter': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__john_g_roberts_jr': 1}",2005
23009,[],2005_04-905,"{'roy_t_englert': {'side': 1, 'role': 'argued the cause for Petitioner'}, 'carter_g_phillips': {'side': 0, 'role': 'argued the cause for Respondent'}, 'thomas_g_hungar': {'side': 1, 'role': 'argued the cause for Petitioner'}}",1,"{'j__john_paul_stevens': 0, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 1, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__john_g_roberts_jr': 1}",2005
22531,[],2005_04-1186,"{'sri_srinivasan': {'side': 1, 'role': 'argued the cause for Petitioner'}, 'andrew_l_frey': {'side': 1, 'role': 'argued the cause for Petitioner'}, 'james_r_gilreath': {'side': 0, 'role': 'argued the cause for Respondents'}}",1,"{'j__john_paul_stevens': 1, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__john_g_roberts_jr': 1}",2005
21817,[],2005_04-631,"{'edwin_s_kneedler': {'side': 0, 'role': 'argued the cause for Respondent'}, 'theodore_b_olson': {'side': 1, 'role': 'argued the cause for Petitioner'}, 'ian_h_gershengorn': {'side': 0, 'role': 'argued the cause for Respondent'}}",1,"{'j__john_paul_stevens': 1, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 0, 'j__david_h_souter': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 1, 'j__john_g_roberts_jr': 1}",2005
21826,[],2005_05-83,"{'gregory_c_link': {'side': 0, 'role': 'argued the cause for Respondent'}, 'james_m_whisman': {'side': 1, 'role': 'Attorneys for Petitioner, Counsel of Record'}, 'patricia_a_millett': {'side': 3, 'role': 'inferred'}}",1,"{'j__john_g_roberts_jr': 1, 'j__john_paul_stevens': 0, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1}",2005
21574,[],2005_04-1131,"{'pamela_s_karlan': {'side': 1, 'role': 'argued the cause for Petitioner'}, 'malcolm_l_stewart': {'side': 0, 'role': 'argued the cause for Respondents'}}",1,"{'j__john_paul_stevens': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__john_g_roberts_jr': 1}",2005
23001,[],2005_04-1332,"{'allison_m_zieve': {'side': 0, 'role': 'argued the cause for Respondents'}, 'douglas_hallward_driemeier': {'side': 1, 'role': 'argued the cause for Petitioners'}}",0,"{'j__john_paul_stevens': 0, 'j__sandra_day_oconnor': 0, 'j__antonin_scalia': 0, 'j__anthony_m_kennedy': 0, 'j__david_h_souter': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0, 'j__john_g_roberts_jr': 0}",2005
22010,[],2005_04-1581,"{'james_bopp_jr': {'side': 1, 'role': 'argued the cause for Petitioner'}, 'paul_d_clement': {'side': 0, 'role': 'argued the cause for Respondent'}}",1,"{'j__john_g_roberts_jr': 1, 'j__john_paul_stevens': 1, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1}",2005
22142,[],2005_05-416,"{'jennifer_g_perkell': {'side': 1, 'role': 'argued the cause for Petitioners'}, 'dan_himmelfarb': {'side': 1, 'role': 'argued the cause for Petitioners'}, 'meir_feder': {'side': 0, 'role': 'argued the cause for Respondent'}}",1,"{'j__john_paul_stevens': 0, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 0, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 1, 'j__john_g_roberts_jr': 1, 'j__samuel_a_alito_jr': 1}",2005
23010,[],2005_05-5992,"{'edward_scott_zas': {'side': 1, 'role': 'argued the cause for Petitioner'}, 'daryl_joseffer': {'side': 0, 'role': 'argued the cause for Respondent'}}",1,"{'j__john_paul_stevens': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__john_g_roberts_jr': 1, 'j__samuel_a_alito_jr': 1}",2005
22878,[],2006_05-11284,"{'edward_l_marshall': {'side': 0, 'role': 'Attorney for Respondent'}, 'robert_c_owen': {'side': 1, 'role': 'Attorney for Petitioner, Attorney for Petitioner'}}",1,"{'j__john_paul_stevens': 1, 'j__antonin_scalia': 0, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 1, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__john_g_roberts_jr': 0, 'j__samuel_a_alito_jr': 0}",2006
22679,[],2006_05-493,"{'eric__s_multhaup': {'side': 0, 'role': 'argued the cause for Respondent'}, 'mark_a_johnson': {'side': 1, 'role': 'argued the cause for Petitioner'}}",1,"{'j__john_paul_stevens': 0, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 0, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0, 'j__john_g_roberts_jr': 1, 'j__samuel_a_alito_jr': 1}",2006
22430,[],2006_05-1448,"{'m_miller_baker': {'side': 1, 'role': 'on behalf of the petitioners'}, 'matthew_d_roberts': {'side': 2, 'role': 'for the United States as amicus curiae, by special leave of the Court, supporting the petitioner'}, 'julia_p_clark': {'side': 0, 'role': 'on behalf of the respondents'}}",1,"{'j__john_paul_stevens': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__john_g_roberts_jr': 1, 'j__samuel_a_alito_jr': 1}",2006
22748,[],2006_05-1126,"{'thomas_o_barnett': {'side': 1, 'role': 'argued the cause for Petitioners'}, 'michael_k_kellogg': {'side': 1, 'role': 'argued the cause for Petitioners'}, 'j_douglas_richards': {'side': 0, 'role': 'argued the cause for Respondents'}}",1,"{'j__john_g_roberts_jr': 1, 'j__john_paul_stevens': 0, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1}",2006
22821,[],2006_06-5306,"{'paul_mancino_jr': {'side': 1, 'role': 'on behalf of Petitioner'}, 'william_p_marshall': {'side': 0, 'role': 'on behalf of Respondent'}, 'malcolm_l_stewart': {'side': 3, 'role': 'inferred'}}",0,"{'j__john_paul_stevens': 1, 'j__antonin_scalia': 0, 'j__anthony_m_kennedy': 0, 'j__david_h_souter': 1, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__john_g_roberts_jr': 0, 'j__samuel_a_alito_jr': 0}",2006
21695,[],2006_05-669,"{'daryl_joseffer': {'side': 0, 'role': 'argued the cause for Respondents'}, 'jeffrey_a_lamken': {'side': 1, 'role': 'argued the cause for Petitioners'}}",0,"{'j__john_paul_stevens': 0, 'j__antonin_scalia': 0, 'j__anthony_m_kennedy': 0, 'j__david_h_souter': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 0, 'j__samuel_a_alito_jr': 0}",2006
22255,[],2006_06-8120,"{'elizabeth_m_campbell': {'side': 1, 'role': 'on behalf of Petitioner'}, 'clifford_e_zall': {'side': 0, 'role': 'on behalf of Respondent'}}",1,"{'j__john_paul_stevens': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__john_g_roberts_jr': 1, 'j__samuel_a_alito_jr': 1}",2006
21620,[],2006_05-9222,"{'william_b_collins': {'side': 0, 'role': 'argued the cause for Respondent'}, 'matthew_d_roberts': {'side': 0, 'role': 'argued the cause for Respondent'}, 'jeffrey_l_fisher': {'side': 1, 'role': 'argued the cause for Petitioner'}}",0,"{'j__john_paul_stevens': 0, 'j__antonin_scalia': 0, 'j__anthony_m_kennedy': 0, 'j__david_h_souter': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0, 'j__john_g_roberts_jr': 0, 'j__samuel_a_alito_jr': 0}",2006
22102,[],2006_05-785,"{'david_w_fermino': {'side': 0, 'role': 'on behalf of Respondent'}, 'gregory_a_ott': {'side': 1, 'role': 'argued the cause for Petitioner'}}",1,"{'j__john_g_roberts_jr': 1, 'j__john_paul_stevens': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1}",2006
21338,[],2006_06-5618,"{'michael_r_dreeben': {'side': 0, 'role': 'on behalf of Respondent'}, 'michael_dwyer': {'side': 1, 'role': 'on behalf of Petitioner'}}",0,"{'j__john_paul_stevens': 0, 'j__antonin_scalia': 0, 'j__anthony_m_kennedy': 0, 'j__david_h_souter': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0, 'j__john_g_roberts_jr': 0, 'j__samuel_a_alito_jr': 0}",2006
